epochs,max_val_accuracy,min_val_loss,test_accuracy,learning_rate,beta_1,beta_2,epsilon,momentum
1000.0,0.7427142858505249,0.7880567908287048,0.741599977016449,,0.0005021917927373,,,
2000.0,0.7461428642272949,0.7770783305168152,0.7530999779701233,,0.0005021917927373,,,
3000.0,0.7525714039802551,0.7533523440361023,0.7494000196456909,,0.0005021917927373,,,
4000.0,0.7488571405410767,0.7540239691734314,0.7551000118255615,,0.0005021917927373,,,
5000.0,0.751714289188385,0.7543419599533081,0.756600022315979,,0.0005021917927373,,,
6000.0,0.751714289188385,0.7611472010612488,0.753600001335144,,0.0005021917927373,,,
7000.0,0.746999979019165,0.7572500109672546,0.7502999901771545,,0.0005021917927373,,,
8000.0,0.7498571276664734,0.7750880718231201,0.7483999729156494,,0.0005021917927373,,,
9000.0,0.7537142634391785,0.7544817924499512,0.7574999928474426,,0.0005021917927373,,,
10000.0,0.7561428546905518,0.748430609703064,0.7602999806404114,,0.0005021917927373,,,
11000.0,0.7478571534156799,0.7744260430335999,0.7502999901771545,,0.0005021917927373,,,
12000.0,0.7472857236862183,0.7638410925865173,0.754800021648407,,0.0005021917927373,,,
13000.0,0.75,0.7663278579711914,0.7531999945640564,,0.0005021917927373,,,
14000.0,0.7524285912513733,0.7600540518760681,0.754800021648407,,0.0005021917927373,,,
15000.0,0.74657142162323,0.7697972059249878,0.7477999925613403,,0.0005021917927373,,,
16000.0,0.7565714120864868,0.7507839202880859,0.7519000172615051,,0.0005021917927373,,,
17000.0,0.7491428852081299,0.7755674123764038,0.7506999969482422,,0.0005021917927373,,,
18000.0,0.741428554058075,0.7854936718940735,0.745199978351593,,0.0005021917927373,,,
19000.0,0.7545714378356934,0.7706343531608582,0.7504000067710876,,0.0005021917927373,,,
20000.0,0.7502856850624084,0.7639455795288086,0.7516999840736389,,0.0005021917927373,,,
21000.0,0.746999979019165,0.7952103614807129,0.7447999715805054,,0.0005021917927373,,,
22000.0,0.7490000128746033,0.7737814784049988,0.7523000240325928,,0.0005021917927373,,,
23000.0,0.7484285831451416,0.7727987766265869,0.7439000010490417,,0.0005021917927373,,,
24000.0,0.74871426820755,0.778500497341156,0.75,,0.0005021917927373,,,
25000.0,0.7544285655021667,0.7517665028572083,0.7590000033378601,,0.0005021917927373,,,
26000.0,0.7429999709129333,0.7789634466171265,0.744700014591217,,0.0005021917927373,,,
27000.0,0.7458571195602417,0.764113187789917,0.7414000034332275,,0.0005021917927373,,,
28000.0,0.7567142844200134,0.7767149209976196,0.7563999891281128,,0.0005021917927373,,,
29000.0,0.7501428723335266,0.7673847675323486,0.7459999918937683,,0.0005021917927373,,,
30000.0,0.7488571405410767,0.7729865312576294,0.7508999705314636,,0.0005021917927373,,,
